,date,tobs,year,month,month_name
1379,2013-12-04,70.0,2013,12,December
1380,2013-12-05,67.0,2013,12,December
1381,2013-12-06,69.0,2013,12,December
1382,2013-12-09,73.0,2013,12,December
1383,2013-12-10,75.0,2013,12,December
1384,2013-12-11,74.0,2013,12,December
1385,2013-12-12,72.0,2013,12,December
1386,2013-12-13,71.0,2013,12,December
1387,2013-12-16,67.0,2013,12,December
1388,2013-12-17,74.0,2013,12,December
1389,2013-12-18,70.0,2013,12,December
1390,2013-12-19,70.0,2013,12,December
1391,2013-12-20,70.0,2013,12,December
1392,2013-12-23,71.0,2013,12,December
1393,2013-12-24,70.0,2013,12,December
1394,2013-12-26,71.0,2013,12,December
1395,2013-12-27,71.0,2013,12,December
1396,2013-12-28,68.0,2013,12,December
1397,2014-06-02,77.0,2014,06,June
1398,2014-06-03,79.0,2014,06,June
1399,2014-06-04,77.0,2014,06,June
1400,2014-06-05,78.0,2014,06,June
1401,2014-06-06,74.0,2014,06,June
1402,2014-06-09,79.0,2014,06,June
1403,2014-06-10,79.0,2014,06,June
1404,2014-06-12,79.0,2014,06,June
1405,2014-06-13,79.0,2014,06,June
1406,2014-06-16,77.0,2014,06,June
1407,2014-06-17,79.0,2014,06,June
1408,2014-06-18,78.0,2014,06,June
1409,2014-06-19,80.0,2014,06,June
1410,2014-06-20,81.0,2014,06,June
1411,2014-06-27,81.0,2014,06,June
1412,2014-12-01,74.0,2014,12,December
1413,2014-12-02,75.0,2014,12,December
1414,2014-12-03,74.0,2014,12,December
1415,2014-12-04,77.0,2014,12,December
1416,2014-12-05,76.0,2014,12,December
1417,2014-12-08,77.0,2014,12,December
1418,2014-12-09,75.0,2014,12,December
1419,2014-12-10,76.0,2014,12,December
1420,2014-12-11,75.0,2014,12,December
1421,2014-12-15,77.0,2014,12,December
1422,2014-12-16,75.0,2014,12,December
1423,2014-12-17,77.0,2014,12,December
1424,2014-12-18,74.0,2014,12,December
1425,2014-12-19,78.0,2014,12,December
1426,2014-12-22,77.0,2014,12,December
1427,2014-12-23,76.0,2014,12,December
1428,2014-12-24,69.0,2014,12,December
1429,2014-12-26,70.0,2014,12,December
1430,2014-12-29,64.0,2014,12,December
1431,2014-12-30,75.0,2014,12,December
1432,2015-06-10,78.0,2015,06,June
1433,2015-06-12,77.0,2015,06,June
1434,2015-06-15,78.0,2015,06,June
1435,2015-06-16,79.0,2015,06,June
1436,2015-06-17,77.0,2015,06,June
1437,2015-06-18,79.0,2015,06,June
1438,2015-06-19,80.0,2015,06,June
1439,2015-06-22,79.0,2015,06,June
1440,2015-06-23,78.0,2015,06,June
1441,2015-06-24,79.0,2015,06,June
1442,2015-06-25,79.0,2015,06,June
1443,2015-06-29,79.0,2015,06,June
1444,2015-06-30,81.0,2015,06,June
1445,2015-12-01,69.0,2015,12,December
1446,2015-12-02,65.0,2015,12,December
1447,2015-12-03,76.0,2015,12,December
1448,2015-12-04,81.0,2015,12,December
1449,2015-12-08,71.0,2015,12,December
1450,2015-12-09,71.0,2015,12,December
1451,2015-12-10,71.0,2015,12,December
1452,2015-12-16,82.0,2015,12,December
1453,2015-12-17,74.0,2015,12,December
1454,2015-12-18,75.0,2015,12,December
1455,2015-12-24,77.0,2015,12,December
1456,2015-12-27,74.0,2015,12,December
1457,2015-12-28,68.0,2015,12,December
1458,2016-06-01,64.0,2016,06,June
1459,2016-06-02,65.0,2016,06,June
1460,2016-06-03,75.0,2016,06,June
1461,2016-06-06,76.0,2016,06,June
1462,2016-06-07,78.0,2016,06,June
1463,2016-06-08,77.0,2016,06,June
1464,2016-06-09,75.0,2016,06,June
1465,2016-06-13,78.0,2016,06,June
1466,2016-06-14,81.0,2016,06,June
1467,2016-06-15,78.0,2016,06,June
1468,2016-06-16,76.0,2016,06,June
1469,2016-06-17,73.0,2016,06,June
1470,2016-06-20,74.0,2016,06,June
1471,2016-06-21,76.0,2016,06,June
1472,2016-06-22,78.0,2016,06,June
1473,2016-06-23,79.0,2016,06,June
1474,2016-06-24,78.0,2016,06,June
1475,2016-06-27,72.0,2016,06,June
1476,2016-06-28,78.0,2016,06,June
1477,2016-06-29,80.0,2016,06,June
1478,2016-06-30,81.0,2016,06,June
1479,2016-12-01,72.0,2016,12,December
1480,2016-12-02,70.0,2016,12,December
1481,2016-12-05,68.0,2016,12,December
1482,2016-12-06,74.0,2016,12,December
1483,2016-12-07,71.0,2016,12,December
1484,2016-12-08,70.0,2016,12,December
1485,2016-12-09,70.0,2016,12,December
1486,2016-12-12,70.0,2016,12,December
1487,2016-12-13,68.0,2016,12,December
1488,2016-12-14,68.0,2016,12,December
1489,2016-12-15,68.0,2016,12,December
1490,2016-12-16,66.0,2016,12,December
1491,2016-12-19,71.0,2016,12,December
1492,2016-12-20,76.0,2016,12,December
1493,2016-12-21,73.0,2016,12,December
1494,2016-12-22,70.0,2016,12,December
1495,2016-12-23,68.0,2016,12,December
1496,2016-12-28,71.0,2016,12,December
1497,2016-12-29,71.0,2016,12,December
1498,2016-12-30,68.0,2016,12,December
1499,2017-06-02,79.0,2017,06,June
1500,2017-06-05,78.0,2017,06,June
1501,2017-06-06,80.0,2017,06,June
1502,2017-06-07,80.0,2017,06,June
1503,2017-06-08,78.0,2017,06,June
1504,2017-06-09,80.0,2017,06,June
1505,2017-06-13,81.0,2017,06,June
1506,2017-06-14,78.0,2017,06,June
1507,2017-06-15,77.0,2017,06,June
1508,2017-06-16,78.0,2017,06,June
1509,2017-06-19,78.0,2017,06,June
1510,2017-06-20,77.0,2017,06,June
1511,2017-06-21,76.0,2017,06,June
1512,2017-06-22,81.0,2017,06,June
1513,2017-06-23,76.0,2017,06,June
1514,2017-06-26,82.0,2017,06,June
1515,2017-06-27,80.0,2017,06,June
1516,2017-06-28,80.0,2017,06,June
1517,2017-06-29,79.0,2017,06,June
1518,2017-06-30,74.0,2017,06,June
1519,2010-06-01,69.0,2010,06,June
1520,2010-06-02,70.0,2010,06,June
1521,2010-06-03,67.0,2010,06,June
1522,2010-06-04,70.0,2010,06,June
1523,2010-06-05,73.0,2010,06,June
1524,2010-06-06,73.0,2010,06,June
1525,2010-06-09,72.0,2010,06,June
1526,2010-06-10,72.0,2010,06,June
1527,2010-06-11,77.0,2010,06,June
1528,2010-06-12,70.0,2010,06,June
1529,2010-06-13,78.0,2010,06,June
1530,2010-06-15,73.0,2010,06,June
1531,2010-06-17,75.0,2010,06,June
1532,2010-06-18,70.0,2010,06,June
1533,2010-06-19,74.0,2010,06,June
1534,2010-06-20,77.0,2010,06,June
1535,2010-06-22,69.0,2010,06,June
1536,2010-06-23,73.0,2010,06,June
1537,2010-06-24,73.0,2010,06,June
1538,2010-06-25,74.0,2010,06,June
1539,2010-06-28,73.0,2010,06,June
1540,2010-06-29,72.0,2010,06,June
1541,2010-06-30,75.0,2010,06,June
1542,2010-12-02,71.0,2010,12,December
1543,2010-12-03,70.0,2010,12,December
1544,2010-12-05,73.0,2010,12,December
1545,2010-12-06,78.0,2010,12,December
1546,2010-12-07,76.0,2010,12,December
1547,2010-12-08,73.0,2010,12,December
1548,2010-12-09,74.0,2010,12,December
1549,2010-12-10,63.0,2010,12,December
1550,2010-12-11,72.0,2010,12,December
1551,2010-12-13,75.0,2010,12,December
1552,2010-12-14,74.0,2010,12,December
1553,2010-12-15,72.0,2010,12,December
1554,2010-12-16,68.0,2010,12,December
1555,2011-06-08,73.0,2011,06,June
1556,2011-06-09,76.0,2011,06,June
1557,2011-06-12,74.0,2011,06,June
1558,2011-06-13,76.0,2011,06,June
1559,2011-06-14,73.0,2011,06,June
1560,2011-06-15,76.0,2011,06,June
1561,2011-06-16,76.0,2011,06,June
1562,2011-06-20,78.0,2011,06,June
1563,2011-06-21,75.0,2011,06,June
1564,2011-06-22,77.0,2011,06,June
1565,2012-06-01,75.0,2012,06,June
1566,2012-06-14,73.0,2012,06,June
1567,2012-06-21,76.0,2012,06,June
1568,2012-06-26,71.0,2012,06,June
1569,2012-06-29,71.0,2012,06,June
1570,2012-12-03,74.0,2012,12,December
1571,2012-12-06,73.0,2012,12,December
1572,2013-12-17,73.0,2013,12,December
1573,2013-12-19,72.0,2013,12,December
1574,2013-12-20,73.0,2013,12,December
1575,2013-12-23,72.0,2013,12,December
1576,2010-06-01,76.0,2010,06,June
1577,2010-06-02,76.0,2010,06,June
1578,2010-06-03,76.0,2010,06,June
1579,2010-06-04,73.0,2010,06,June
1580,2010-06-05,78.0,2010,06,June
1581,2010-06-06,77.0,2010,06,June
1582,2010-06-07,77.0,2010,06,June
1583,2010-06-08,77.0,2010,06,June
1584,2010-06-09,78.0,2010,06,June
1585,2010-06-10,78.0,2010,06,June
1586,2010-06-11,76.0,2010,06,June
1587,2010-06-12,76.0,2010,06,June
1588,2010-06-13,79.0,2010,06,June
1589,2010-06-14,74.0,2010,06,June
1590,2010-06-15,75.0,2010,06,June
1591,2010-06-16,76.0,2010,06,June
1592,2010-06-17,75.0,2010,06,June
1593,2010-06-18,73.0,2010,06,June
1594,2010-06-19,76.0,2010,06,June
1595,2010-06-20,78.0,2010,06,June
1596,2010-06-21,76.0,2010,06,June
1597,2010-06-22,79.0,2010,06,June
1598,2010-06-23,77.0,2010,06,June
1599,2010-06-24,76.0,2010,06,June
1600,2010-06-25,74.0,2010,06,June
1601,2010-06-26,75.0,2010,06,June
1602,2010-06-28,76.0,2010,06,June
1603,2010-06-29,76.0,2010,06,June
1604,2010-06-30,76.0,2010,06,June
1605,2010-12-01,78.0,2010,12,December
1606,2010-12-02,74.0,2010,12,December
1607,2010-12-03,74.0,2010,12,December
1608,2010-12-04,78.0,2010,12,December
1609,2010-12-05,78.0,2010,12,December
1610,2010-12-06,61.0,2010,12,December
1611,2010-12-07,69.0,2010,12,December
1612,2010-12-08,65.0,2010,12,December
1613,2010-12-09,77.0,2010,12,December
1614,2010-12-10,67.0,2010,12,December
1615,2010-12-11,69.0,2010,12,December
1616,2010-12-12,75.0,2010,12,December
1617,2010-12-13,67.0,2010,12,December
1618,2010-12-14,71.0,2010,12,December
1619,2010-12-15,74.0,2010,12,December
1620,2010-12-16,66.0,2010,12,December
1621,2010-12-17,66.0,2010,12,December
1622,2010-12-18,77.0,2010,12,December
1623,2010-12-19,70.0,2010,12,December
1624,2010-12-20,73.0,2010,12,December
1625,2010-12-21,71.0,2010,12,December
1626,2010-12-22,71.0,2010,12,December
1627,2010-12-23,71.0,2010,12,December
1628,2010-12-24,67.0,2010,12,December
1629,2010-12-25,71.0,2010,12,December
1630,2010-12-26,74.0,2010,12,December
1631,2010-12-27,76.0,2010,12,December
1632,2010-12-28,72.0,2010,12,December
1633,2010-12-29,74.0,2010,12,December
1634,2010-12-30,75.0,2010,12,December
1635,2010-12-31,69.0,2010,12,December
1636,2011-06-01,79.0,2011,06,June
1637,2011-06-02,76.0,2011,06,June
1638,2011-06-03,72.0,2011,06,June
1639,2011-06-04,71.0,2011,06,June
1640,2011-06-05,72.0,2011,06,June
1641,2011-06-06,76.0,2011,06,June
1642,2011-06-07,74.0,2011,06,June
1643,2011-06-08,75.0,2011,06,June
1644,2011-06-09,76.0,2011,06,June
1645,2011-06-10,77.0,2011,06,June
1646,2011-06-11,76.0,2011,06,June
1647,2011-06-12,75.0,2011,06,June
1648,2011-06-13,76.0,2011,06,June
1649,2011-06-14,76.0,2011,06,June
1650,2011-06-15,76.0,2011,06,June
1651,2011-06-16,75.0,2011,06,June
1652,2011-06-17,76.0,2011,06,June
1653,2011-06-18,76.0,2011,06,June
1654,2011-06-19,79.0,2011,06,June
1655,2011-06-20,74.0,2011,06,June
1656,2011-06-21,73.0,2011,06,June
1657,2011-06-22,75.0,2011,06,June
1658,2011-06-23,74.0,2011,06,June
1659,2011-06-24,75.0,2011,06,June
1660,2011-06-25,76.0,2011,06,June
1661,2011-06-26,72.0,2011,06,June
1662,2011-06-27,74.0,2011,06,June
1663,2011-06-28,74.0,2011,06,June
1664,2011-06-29,75.0,2011,06,June
1665,2011-06-30,75.0,2011,06,June
1666,2011-12-01,69.0,2011,12,December
1667,2011-12-02,69.0,2011,12,December
1668,2011-12-03,75.0,2011,12,December
1669,2011-12-04,73.0,2011,12,December
1670,2011-12-05,73.0,2011,12,December
1671,2011-12-06,72.0,2011,12,December
1672,2011-12-07,72.0,2011,12,December
1673,2011-12-08,72.0,2011,12,December
1674,2011-12-09,74.0,2011,12,December
1675,2011-12-10,72.0,2011,12,December
1676,2011-12-11,73.0,2011,12,December
1677,2011-12-12,73.0,2011,12,December
1678,2011-12-13,73.0,2011,12,December
1679,2011-12-14,73.0,2011,12,December
1680,2011-12-15,74.0,2011,12,December
1681,2011-12-16,73.0,2011,12,December
1682,2011-12-17,71.0,2011,12,December
1683,2011-12-18,72.0,2011,12,December
1684,2011-12-19,73.0,2011,12,December
1685,2011-12-20,74.0,2011,12,December
1686,2011-12-21,72.0,2011,12,December
1687,2011-12-22,73.0,2011,12,December
1688,2011-12-23,73.0,2011,12,December
1689,2011-12-24,71.0,2011,12,December
1690,2011-12-25,73.0,2011,12,December
1691,2011-12-26,75.0,2011,12,December
1692,2011-12-27,71.0,2011,12,December
1693,2011-12-28,72.0,2011,12,December
1694,2011-12-29,73.0,2011,12,December
1695,2011-12-30,71.0,2011,12,December
1696,2011-12-31,65.0,2011,12,December
1697,2012-06-01,74.0,2012,06,June
1698,2012-06-02,75.0,2012,06,June
1699,2012-06-03,77.0,2012,06,June
1700,2012-06-04,75.0,2012,06,June
1701,2012-06-05,74.0,2012,06,June
1702,2012-06-06,75.0,2012,06,June
1703,2012-06-07,74.0,2012,06,June
1704,2012-06-08,75.0,2012,06,June
1705,2012-06-09,73.0,2012,06,June
1706,2012-06-10,75.0,2012,06,June
1707,2012-06-11,76.0,2012,06,June
1708,2012-06-12,76.0,2012,06,June
1709,2012-06-13,76.0,2012,06,June
1710,2012-06-14,79.0,2012,06,June
1711,2012-06-15,74.0,2012,06,June
1712,2012-06-16,78.0,2012,06,June
1713,2012-06-17,80.0,2012,06,June
1714,2012-06-18,75.0,2012,06,June
1715,2012-06-19,72.0,2012,06,June
1716,2012-06-20,72.0,2012,06,June
1717,2012-06-21,74.0,2012,06,June
1718,2012-06-22,78.0,2012,06,June
1719,2012-06-23,76.0,2012,06,June
1720,2012-06-24,77.0,2012,06,June
1721,2012-06-25,72.0,2012,06,June
1722,2012-06-26,72.0,2012,06,June
1723,2012-06-27,73.0,2012,06,June
1724,2012-06-28,75.0,2012,06,June
1725,2012-06-29,79.0,2012,06,June
1726,2012-06-30,81.0,2012,06,June
1727,2012-12-01,77.0,2012,12,December
1728,2012-12-02,72.0,2012,12,December
1729,2012-12-03,78.0,2012,12,December
1730,2012-12-04,71.0,2012,12,December
1731,2012-12-05,72.0,2012,12,December
1732,2012-12-06,71.0,2012,12,December
1733,2012-12-07,72.0,2012,12,December
1734,2012-12-08,76.0,2012,12,December
1735,2012-12-09,75.0,2012,12,December
1736,2012-12-10,75.0,2012,12,December
1737,2012-12-11,76.0,2012,12,December
1738,2012-12-12,73.0,2012,12,December
1739,2012-12-13,72.0,2012,12,December
1740,2012-12-14,74.0,2012,12,December
1741,2012-12-15,74.0,2012,12,December
1742,2012-12-16,74.0,2012,12,December
1743,2012-12-17,73.0,2012,12,December
1744,2012-12-18,77.0,2012,12,December
1745,2012-12-19,73.0,2012,12,December
1746,2012-12-20,70.0,2012,12,December
1747,2012-12-21,72.0,2012,12,December
1748,2012-12-22,76.0,2012,12,December
1749,2012-12-23,65.0,2012,12,December
1750,2012-12-24,74.0,2012,12,December
1751,2012-12-25,73.0,2012,12,December
1752,2012-12-26,77.0,2012,12,December
1753,2012-12-27,76.0,2012,12,December
1754,2012-12-28,69.0,2012,12,December
1755,2012-12-29,78.0,2012,12,December
1756,2012-12-30,76.0,2012,12,December
1757,2012-12-31,68.0,2012,12,December
1758,2013-06-01,76.0,2013,06,June
1759,2013-06-02,76.0,2013,06,June
1760,2013-06-03,77.0,2013,06,June
1761,2013-06-04,78.0,2013,06,June
1762,2013-06-05,79.0,2013,06,June
1763,2013-06-06,79.0,2013,06,June
1764,2013-06-07,75.0,2013,06,June
1765,2013-06-08,79.0,2013,06,June
1766,2013-06-09,79.0,2013,06,June
1767,2013-06-10,75.0,2013,06,June
1768,2013-06-11,77.0,2013,06,June
1769,2013-06-12,81.0,2013,06,June
1770,2013-06-13,76.0,2013,06,June
1771,2013-06-14,75.0,2013,06,June
1772,2013-06-15,78.0,2013,06,June
1773,2013-06-16,81.0,2013,06,June
1774,2013-06-17,76.0,2013,06,June
1775,2013-06-18,76.0,2013,06,June
1776,2013-06-19,76.0,2013,06,June
1777,2013-06-20,72.0,2013,06,June
1778,2013-06-21,73.0,2013,06,June
1779,2013-06-22,74.0,2013,06,June
1780,2013-06-23,74.0,2013,06,June
1781,2013-06-24,75.0,2013,06,June
1782,2013-06-25,73.0,2013,06,June
1783,2013-06-26,73.0,2013,06,June
1784,2013-06-27,76.0,2013,06,June
1785,2013-06-29,73.0,2013,06,June
1786,2013-06-30,79.0,2013,06,June
1787,2013-12-01,76.0,2013,12,December
1788,2013-12-02,68.0,2013,12,December
1789,2013-12-03,79.0,2013,12,December
1790,2013-12-04,69.0,2013,12,December
1791,2013-12-05,64.0,2013,12,December
1792,2013-12-06,70.0,2013,12,December
1793,2013-12-07,69.0,2013,12,December
1794,2013-12-08,73.0,2013,12,December
1795,2013-12-09,70.0,2013,12,December
1796,2013-12-10,74.0,2013,12,December
1797,2013-12-11,76.0,2013,12,December
1798,2013-12-12,76.0,2013,12,December
1799,2013-12-13,69.0,2013,12,December
1800,2013-12-14,73.0,2013,12,December
1801,2013-12-15,73.0,2013,12,December
1802,2013-12-16,65.0,2013,12,December
1803,2013-12-17,70.0,2013,12,December
1804,2013-12-18,72.0,2013,12,December
1805,2013-12-19,72.0,2013,12,December
1806,2013-12-20,75.0,2013,12,December
1807,2013-12-21,74.0,2013,12,December
1808,2013-12-22,69.0,2013,12,December
1809,2013-12-23,73.0,2013,12,December
1810,2013-12-24,75.0,2013,12,December
1811,2013-12-25,76.0,2013,12,December
1812,2013-12-26,74.0,2013,12,December
1813,2013-12-27,73.0,2013,12,December
1814,2013-12-28,74.0,2013,12,December
1815,2013-12-29,71.0,2013,12,December
1816,2013-12-30,72.0,2013,12,December
1817,2013-12-31,73.0,2013,12,December
1818,2014-06-01,78.0,2014,06,June
1819,2014-06-02,76.0,2014,06,June
1820,2014-06-04,76.0,2014,06,June
1821,2014-06-05,76.0,2014,06,June
1822,2014-06-06,77.0,2014,06,June
1823,2014-06-07,79.0,2014,06,June
1824,2014-06-08,80.0,2014,06,June
1825,2014-06-09,78.0,2014,06,June
1826,2014-06-10,76.0,2014,06,June
1827,2014-06-11,78.0,2014,06,June
1828,2014-06-12,78.0,2014,06,June
1829,2014-06-13,77.0,2014,06,June
1830,2014-06-14,79.0,2014,06,June
1831,2014-06-15,79.0,2014,06,June
1832,2014-06-16,75.0,2014,06,June
1833,2014-06-18,76.0,2014,06,June
1834,2014-06-19,77.0,2014,06,June
1835,2014-06-20,74.0,2014,06,June
1836,2014-06-21,77.0,2014,06,June
1837,2014-06-22,76.0,2014,06,June
1838,2014-06-23,76.0,2014,06,June
1839,2014-06-24,75.0,2014,06,June
1840,2014-06-25,74.0,2014,06,June
1841,2014-06-26,79.0,2014,06,June
1842,2014-06-28,76.0,2014,06,June
1843,2014-06-29,74.0,2014,06,June
1844,2014-06-30,76.0,2014,06,June
1845,2014-12-01,72.0,2014,12,December
1846,2014-12-02,72.0,2014,12,December
1847,2014-12-03,73.0,2014,12,December
1848,2014-12-04,72.0,2014,12,December
1849,2014-12-05,75.0,2014,12,December
1850,2014-12-06,76.0,2014,12,December
1851,2014-12-07,67.0,2014,12,December
1852,2014-12-08,69.0,2014,12,December
1853,2014-12-09,70.0,2014,12,December
1854,2014-12-10,75.0,2014,12,December
1855,2014-12-11,74.0,2014,12,December
1856,2014-12-12,71.0,2014,12,December
1857,2014-12-13,74.0,2014,12,December
1858,2014-12-14,71.0,2014,12,December
1859,2014-12-15,72.0,2014,12,December
1860,2014-12-16,74.0,2014,12,December
1861,2014-12-17,75.0,2014,12,December
1862,2014-12-18,73.0,2014,12,December
1863,2014-12-19,75.0,2014,12,December
1864,2014-12-20,76.0,2014,12,December
1865,2014-12-22,68.0,2014,12,December
1866,2014-12-23,71.0,2014,12,December
1867,2014-12-24,68.0,2014,12,December
1868,2014-12-25,66.0,2014,12,December
1869,2014-12-26,63.0,2014,12,December
1870,2014-12-27,62.0,2014,12,December
1871,2014-12-28,67.0,2014,12,December
1872,2014-12-29,68.0,2014,12,December
1873,2014-12-30,63.0,2014,12,December
1874,2014-12-31,56.0,2014,12,December
1875,2015-06-01,77.0,2015,06,June
1876,2015-06-02,78.0,2015,06,June
1877,2015-06-03,77.0,2015,06,June
1878,2015-06-04,75.0,2015,06,June
1879,2015-06-05,75.0,2015,06,June
1880,2015-06-06,80.0,2015,06,June
1881,2015-06-07,77.0,2015,06,June
1882,2015-06-08,77.0,2015,06,June
1883,2015-06-09,77.0,2015,06,June
1884,2015-06-10,80.0,2015,06,June
1885,2015-06-11,76.0,2015,06,June
1886,2015-06-12,78.0,2015,06,June
1887,2015-06-13,77.0,2015,06,June
1888,2015-06-14,79.0,2015,06,June
1889,2015-06-15,79.0,2015,06,June
1890,2015-06-16,77.0,2015,06,June
1891,2015-06-17,75.0,2015,06,June
1892,2015-06-18,76.0,2015,06,June
1893,2015-06-19,78.0,2015,06,June
1894,2015-06-20,78.0,2015,06,June
1895,2015-06-21,80.0,2015,06,June
1896,2015-06-22,78.0,2015,06,June
1897,2015-06-23,79.0,2015,06,June
1898,2015-06-24,79.0,2015,06,June
1899,2015-06-25,77.0,2015,06,June
1900,2015-06-26,77.0,2015,06,June
1901,2015-06-27,81.0,2015,06,June
1902,2015-06-29,75.0,2015,06,June
1903,2015-06-30,72.0,2015,06,June
1904,2015-12-02,76.0,2015,12,December
1905,2015-12-03,75.0,2015,12,December
1906,2015-12-04,74.0,2015,12,December
1907,2015-12-05,76.0,2015,12,December
1908,2015-12-07,69.0,2015,12,December
1909,2015-12-08,71.0,2015,12,December
1910,2015-12-09,72.0,2015,12,December
1911,2015-12-10,74.0,2015,12,December
1912,2015-12-11,75.0,2015,12,December
1913,2015-12-12,72.0,2015,12,December
1914,2015-12-13,78.0,2015,12,December
1915,2015-12-14,69.0,2015,12,December
1916,2015-12-15,75.0,2015,12,December
1917,2015-12-16,75.0,2015,12,December
1918,2015-12-17,74.0,2015,12,December
1919,2015-12-18,74.0,2015,12,December
1920,2015-12-19,76.0,2015,12,December
1921,2015-12-20,73.0,2015,12,December
1922,2015-12-22,75.0,2015,12,December
1923,2015-12-23,75.0,2015,12,December
1924,2015-12-24,74.0,2015,12,December
1925,2015-12-25,79.0,2015,12,December
1926,2015-12-26,75.0,2015,12,December
1927,2015-12-27,76.0,2015,12,December
1928,2015-12-28,76.0,2015,12,December
1929,2015-12-29,69.0,2015,12,December
1930,2015-12-31,72.0,2015,12,December
1931,2016-06-01,75.0,2016,06,June
1932,2016-06-02,75.0,2016,06,June
1933,2016-06-03,75.0,2016,06,June
1934,2016-06-04,75.0,2016,06,June
1935,2016-06-05,73.0,2016,06,June
1936,2016-06-06,78.0,2016,06,June
1937,2016-06-07,77.0,2016,06,June
1938,2016-06-08,80.0,2016,06,June
1939,2016-06-09,72.0,2016,06,June
1940,2016-06-10,78.0,2016,06,June
1941,2016-06-11,78.0,2016,06,June
1942,2016-06-12,77.0,2016,06,June
1943,2016-06-13,78.0,2016,06,June
1944,2016-06-14,79.0,2016,06,June
1945,2016-06-15,80.0,2016,06,June
1946,2016-06-17,76.0,2016,06,June
1947,2016-06-18,77.0,2016,06,June
1948,2016-06-19,79.0,2016,06,June
1949,2016-06-20,79.0,2016,06,June
1950,2016-06-21,77.0,2016,06,June
1951,2016-06-22,79.0,2016,06,June
1952,2016-06-23,80.0,2016,06,June
1953,2016-06-24,80.0,2016,06,June
1954,2016-06-25,77.0,2016,06,June
1955,2016-06-26,79.0,2016,06,June
1956,2016-06-27,81.0,2016,06,June
1957,2016-06-28,78.0,2016,06,June
1958,2016-06-29,80.0,2016,06,June
1959,2016-06-30,79.0,2016,06,June
1960,2016-12-01,76.0,2016,12,December
1961,2016-12-02,75.0,2016,12,December
1962,2016-12-03,75.0,2016,12,December
1963,2016-12-04,75.0,2016,12,December
1964,2016-12-05,70.0,2016,12,December
1965,2016-12-06,70.0,2016,12,December
1966,2016-12-07,74.0,2016,12,December
1967,2016-12-08,73.0,2016,12,December
1968,2016-12-10,72.0,2016,12,December
1969,2016-12-11,78.0,2016,12,December
1970,2016-12-12,67.0,2016,12,December
1971,2016-12-13,69.0,2016,12,December
1972,2016-12-14,71.0,2016,12,December
1973,2016-12-15,74.0,2016,12,December
1974,2016-12-16,63.0,2016,12,December
1975,2016-12-17,76.0,2016,12,December
1976,2016-12-18,76.0,2016,12,December
1977,2016-12-19,71.0,2016,12,December
1978,2016-12-20,76.0,2016,12,December
1979,2016-12-21,77.0,2016,12,December
1980,2016-12-22,73.0,2016,12,December
1981,2016-12-23,71.0,2016,12,December
1982,2016-12-24,78.0,2016,12,December
1983,2016-12-25,78.0,2016,12,December
1984,2016-12-26,75.0,2016,12,December
1985,2016-12-27,75.0,2016,12,December
1986,2016-12-28,72.0,2016,12,December
1987,2016-12-29,77.0,2016,12,December
1988,2016-12-30,72.0,2016,12,December
1989,2017-06-01,79.0,2017,06,June
1990,2017-06-02,81.0,2017,06,June
1991,2017-06-03,79.0,2017,06,June
1992,2017-06-04,81.0,2017,06,June
1993,2017-06-05,78.0,2017,06,June
1994,2017-06-06,78.0,2017,06,June
1995,2017-06-07,78.0,2017,06,June
1996,2017-06-08,77.0,2017,06,June
1997,2017-06-09,78.0,2017,06,June
1998,2017-06-10,75.0,2017,06,June
1999,2017-06-11,81.0,2017,06,June
2000,2017-06-12,80.0,2017,06,June
2001,2017-06-13,77.0,2017,06,June
2002,2017-06-14,80.0,2017,06,June
2003,2017-06-15,78.0,2017,06,June
2004,2017-06-16,80.0,2017,06,June
2005,2017-06-17,77.0,2017,06,June
2006,2017-06-18,78.0,2017,06,June
2007,2017-06-19,78.0,2017,06,June
2008,2017-06-21,80.0,2017,06,June
2009,2017-06-22,80.0,2017,06,June
2010,2017-06-23,79.0,2017,06,June
2011,2017-06-24,82.0,2017,06,June
2012,2017-06-25,80.0,2017,06,June
2013,2017-06-26,81.0,2017,06,June
2014,2017-06-27,81.0,2017,06,June
2015,2017-06-28,79.0,2017,06,June
2016,2017-06-29,78.0,2017,06,June
2017,2017-06-30,75.0,2017,06,June
2018,2010-06-01,71.0,2010,06,June
2019,2010-06-02,71.0,2010,06,June
2020,2010-06-03,72.0,2010,06,June
2021,2010-06-04,72.0,2010,06,June
2022,2010-06-05,76.0,2010,06,June
2023,2010-06-06,77.0,2010,06,June
2024,2010-06-07,71.0,2010,06,June
2025,2010-06-08,73.0,2010,06,June
2026,2010-06-09,73.0,2010,06,June
2027,2010-06-10,75.0,2010,06,June
2028,2010-06-11,81.0,2010,06,June
2029,2010-06-12,74.0,2010,06,June
2030,2010-06-13,77.0,2010,06,June
2031,2010-06-14,70.0,2010,06,June
2032,2010-06-15,69.0,2010,06,June
2033,2010-06-16,70.0,2010,06,June
2034,2010-06-17,72.0,2010,06,June
2035,2010-06-18,71.0,2010,06,June
2036,2010-06-19,77.0,2010,06,June
2037,2010-06-20,76.0,2010,06,June
2038,2010-06-21,74.0,2010,06,June
2039,2010-06-22,74.0,2010,06,June
2040,2010-06-23,74.0,2010,06,June
2041,2010-06-24,74.0,2010,06,June
2042,2010-06-25,71.0,2010,06,June
2043,2010-06-26,80.0,2010,06,June
